LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX,
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index,
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index,
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,,nm^2
ID4815,4815,9,6295,578.792866,701.5532339,0,6,6,44.80070298,1,,254.4738095,255,0,255,1603185,11.57250848,0.999046937,21.9790279,-1.256141376,1.209968229,49.88300927,43.18608795,2.434657072,1.155071266,6305.5,337.7838491,0.694467032,0.884485903,4.253820062,69.86703601
ID4819,4819,0,7908,928.6849327,759.0430345,0,6,6,50.20970323,1,,254.1637235,255,0,255,2015010,14.58005349,0.999577829,17.42860972,-0.648589835,1.166292008,52.92856056,48.30255754,-0.729572885,1.095771389,7920,365.8229761,0.743691964,0.906541521,4.110630003,87.75623269
ID4823,4823,1,6430,703.0969917,973.9855168,0,6,6,45.1897895,1,,254.2452095,255,0,255,1632000,13.85394387,0.997605729,18.32983309,1.287938079,-2.431752736,60.45604041,38.77743375,-0.816594463,1.559052123,6415.5,377.504166,0.565713934,0.812397113,4.713098259,71.08587258
ID4825,4825,10,6966,1180.37325,1004.553812,0,6,6,47.07687949,1,,254.3410853,255,0,255,1771740,12.94654969,0.99875279,19.63321379,0.602338384,-0.212401405,58.37944982,41.74356188,-0.66137737,1.398525837,6962.5,357.9683917,0.682787735,0.902111946,4.290047259,77.1468144
ID4827,4827,2,7189,414.7139941,1025.789625,0,6,6,47.81985176,1,,254.6452914,255,0,255,1830645,9.504600804,0.998978313,26.77809898,0.283912406,-0.538234551,51.91785235,45.79577929,-0.089857003,1.133682037,7184,345.2278447,0.75746846,0.918376478,4.073077325,79.60110803
ID4828,4828,15,1434,949.8084612,1053.79126,0,6,6,21.36483973,1,,254.2882066,255,0,255,364395,13.45834591,0.994421189,18.84161035,-0.375845575,0.248411322,23.08102476,22.21550218,-0.138849798,1.038960298,1434,152.3717827,0.776157606,0.918641896,4.023740581,15.88919668
ID4837,4837,9,6223,579.4286442,700.4591372,0,7,7,44.49592669,1,,254.7949172,255,0,255,1584060,7.229278729,0.998071049,35.21083444,-0.487665947,1.142198832,48.29495636,43.60736511,2.581595114,1.107495402,6220,334.0744717,0.700347638,0.877849129,4.2359234,68.91966759
ID4840,4840,0,8051,929.7354996,759.0757782,0,7,7,50.66095748,1,,254.3991815,255,0,255,2051475,12.36392653,0.999088763,20.56654244,-0.006167778,0.777163366,55.27653042,47.95416147,-0.670450339,1.152695172,8063,371.8566147,0.73274945,0.907127187,4.141209307,89.34072022
ID4841,4841,1,6422,703.8928312,975.7388474,0,7,7,45.22675457,1,,253.9287381,255,0,255,1632000,16.49443861,0.997918511,15.37877062,3.273989688,-1.955444275,58.20966032,41.61957429,2.442630019,1.398612583,6426,378.0619599,0.564969005,0.802898732,4.716204418,71.20221607
ID4842,4842,10,6679,1181.104095,1003.818702,0,7,7,46.09466878,1,,254.8089029,255,0,255,1700085,6.978577743,0.998601678,36.48746709,2.374546929,-1.340941266,56.63243926,40.71902402,2.482841414,1.39081033,6675,346.4703563,0.6987615,0.912072146,4.240728292,73.96121884
ID4843,4843,2,7271,416.3854782,1025.921371,0,7,7,48.14160655,1,,254.1251544,255,0,255,1851810,14.91143154,0.998806302,17.03212659,-0.290676325,-0.123855512,51.82669301,47.02048439,-0.015314482,1.102215209,7281,350.3897943,0.74524316,0.907346252,4.106349711,80.67590028
ID4844,4844,15,1709,947.7338788,1053.111533,0,7,7,23.33727095,1,,253.6539589,255,0,255,432480,18.48320891,0.994531149,13.68585187,-0.662782373,-0.407122177,27.10908211,21.71164302,2.687809848,1.248596529,1711,166.6792167,0.773921607,0.905051574,4.029549044,18.95844875
ID4845,4845,3,3104,721.1123441,1165.134538,0,7,7,31.34427322,1,,254.0090674,255,0,255,784380,15.86781061,0.992869889,15.95054776,-0.76357862,-0.37650294,39.11008604,27.30864761,0.432198503,1.432150233,3086.5,240.8010233,0.668897371,0.871769524,4.334362073,34.19944598
ID4846,4846,4,6352,609.1404249,1238.628159,0,7,7,44.91778282,1,,254.8391675,255,0,255,1616190,6.402569451,0.700955581,32.80495154,1.012409042,3.202662693,55.30986306,40.6146962,1.035376546,1.361818953,6338.5,320.2870949,0.776457122,0.935502915,4.022964433,70.23268698
ID4847,4847,5,2891,907.6815039,1257.575079,0,7,7,30.3432257,1,,254.7354772,255,0,255,736695,8.210155611,0.69381071,25.41816331,-1.406559829,3.805998339,39.65143883,30.87912107,2.526295015,1.284085734,2892.5,229.8141089,0.688224068,0.903765037,4.273069966,32.0498615
ID4818,4818,11,3466,238.9104224,16.58293782,0,7,7,33.26566277,1,,254.7064748,255,0,255,885105,8.647790729,0.695073703,24.15500218,2.318764176,-2.799402244,55.51988665,24.55475842,2.906839696,2.261064259,3476.5,309.312516,0.456622293,0.814741036,5.245976935,38.52077562
ID4820,4820,,1283,421.7240929,6.783998956,0,7,7,20.16139193,1,,255,255,255,255,325635,0,0.690271343,Infinity,2.687521662,-0.327390781,41.97844587,16.17638454,-0.051918854,2.595045003,1277,197.1892788,0.41269971,0.820166988,5.51807819,14.14958449
ID4821,4821,13,1270,805.3986709,7.068495855,0,7,7,20.07833337,1,,255,255,255,255,322575,0,0.66152837,Infinity,-1.104952362,-1.386791626,40.38106786,12.56879682,0.044083132,3.212802978,1266.5,188.140282,0.449626062,0.876470588,5.286633377,14.033241
ID4822,4822,12,2049,717.3656583,190.1670733,0,7,7,25.54165444,1,,253.3797654,255,0,255,518415,20.26660836,0.993799394,12.46344548,-0.256196723,0.623024798,38.2089399,17.59714367,1.224608087,2.171314881,2049.5,193.8656394,0.685261137,0.933925723,4.282297947,22.70914127
ID4824,4824,6,6240,1052.243363,226.0138643,0,7,7,44.47803888,1,,254.4666988,255,0,255,1581765,11.65028844,0.996673285,21.80570257,-1.199276852,-0.52553977,59.46661262,35.34506197,1.012558861,1.682458858,6215,341.8700259,0.668234582,0.891231089,4.336511061,68.86426593
ID4826,4826,7,5532,1241.533012,265.1792888,0,7,7,41.81478452,1,,254.7680131,255,0,255,1400205,7.688536741,0.707972529,27.47051029,4.034832224,0.411785529,49.93300043,40.53103773,0.09890638,1.231969454,5493,292.2809189,0.808013347,0.954723212,3.943625486,60.86426593
ID4829,4829,8,7696,967.5942085,499.3671818,0,7,7,49.5106497,1,,254.6359034,255,0,255,1961715,9.629335164,0.998960229,26.43001295,0.564981377,-0.29196641,59.72524608,42.97224862,1.729995936,1.389856198,7701,368.8599132,0.711269306,0.905520607,4.203275903,85.32963989
ID4831,4831,14,709,738.6409348,499.6619452,0,7,7,14.99088989,1,,253.1966054,255,0,255,179010,21.38364231,0.993364996,11.80125563,0.006072401,-0.039343898,16.99304499,13.97294026,1.295109389,1.216139529,706,104.5028154,0.812378803,0.954054054,3.933015341,7.822714681
ID4897,4897,10,6956,1191.061555,1006.77281,0,8,8,47.01767922,1,,254.5228156,255,0,255,1768170,11.02142466,0.998270396,23.07347018,3.631381712,-1.115537029,58.22670291,42.14472898,2.424316011,1.381589212,6945,351.8456721,0.704981446,0.910401783,4.221979189,76.95290859
ID4900,4900,2,7787,422.0784949,1029.123511,0,8,8,49.80710891,1,,254.3459862,255,0,255,1983390,12.89833835,0.999657014,19.71590085,-0.351629911,1.024130018,52.42338956,50.46993661,0.499038851,1.038705278,7793.5,366.9120313,0.727475712,0.893442623,4.156192774,86.35457064
ID4901,4901,15,2034,957.337097,1051.905907,0,8,8,25.46364542,1,,253.9980354,255,0,255,517140,15.95688281,0.997047238,15.89423737,2.569798768,0.702725104,35.92688356,21.22174711,0.557911754,1.692927702,2037,198.6271351,0.648819263,0.882773564,4.400915847,22.57063712
ID4902,4902,3,3574,721.0866368,1165.845707,0,8,8,33.70767181,1,,254.2138453,255,0,255,907035,14.13886273,0.995700326,17.94105752,-0.730027302,-0.037043807,42.28116441,28.08824624,0.764209206,1.505297413,3569.5,250.6426177,0.714015131,0.882993197,4.195186037,39.55124654
ID4904,4904,4,6780,615.2381759,1240.28503,0,8,8,46.47977192,1,,254.5112782,255,0,255,1726350,11.15363401,0.692512406,18.67309624,-0.048609076,7.207620155,57.16829114,45.14857782,1.079623982,1.266225735,6787,342.4365095,0.72732345,0.908020603,4.156627792,75.20221607
ID4906,4906,5,3106,913.5974499,1257.41155,0,8,8,31.46842951,1,,254.1000962,255,0,255,792030,15.1241203,0.693065674,13.75514862,-1.982264602,7.132751719,42.75952424,31.96517896,2.554005227,1.33769075,3111,235.6663892,0.703905858,0.922871551,4.225203611,34.47091413
ID4878,4878,11,3580,255.4417191,14.8412532,0,8,8,33.74542366,1,,255,255,255,255,910860,0,0.672836379,Infinity,2.360794567,-5.685551096,56.24369698,27.27425395,-0.053782255,2.062153454,3577.5,332.9989137,0.40541879,0.815291705,5.567407313,39.6398892
ID4879,4879,12,2569,724.0270955,190.0310591,0,8,8,28.5738492,1,,254.3054475,255,0,255,653565,13.29275162,0.997657178,19.10869993,-0.017495148,1.006427063,44.36451571,19.81579768,1.196955938,2.238845815,2565,240.4185543,0.557649441,0.856284427,4.747055361,28.42105263
ID4882,4882,6,7220,1058.739244,228.6037016,0,8,8,47.9162729,1,,254.6462264,255,0,255,1835490,9.49208135,0.997873519,26.7986734,-0.482020958,1.307594782,60.59345191,39.36090422,0.952051912,1.539432417,7213,355.0032052,0.719219159,0.908953437,4.179981003,79.92243767
ID4883,4883,7,4752,1247.568301,265.1956278,0,8,8,38.8984067,1,,254.5176545,255,0,255,1210995,11.08112172,0.707832586,19.03923257,3.464129366,0.102064492,43.93803389,39.35221798,0.750932454,1.116532591,4753.5,267.9235634,0.832149853,0.971092952,3.886012216,52.67036011
ID4884,4884,16,1795,539.0400926,321.2958333,0,8,8,23.93653682,1,,253.445122,255,0,255,457215,19.85685835,1,12.76360628,-0.252222312,0.260186755,29.35802282,21.19018424,1.676288717,1.385453872,1800,186.2636564,0.651967761,0.858778626,4.390276485,19.94459834
ID4885,4885,8,8673,973.1074356,499.1666089,0,8,8,52.50601798,1,,254.8232236,255,0,255,2205495,6.712074568,0.997999306,37.9268815,-1.296195141,0.627446197,64.02956005,44.73754158,-1.533656706,1.431226612,8661,392.0174088,0.708218383,0.897187549,4.212319789,95.966759
ID4886,4886,14,1307,741.9914366,502.8346115,0,8,8,20.3734163,1,,254.4133436,255,0,255,331755,12.22161089,0.998463902,20.80067789,0.531020588,-0.940304557,27.91890407,16.48440849,2.700831972,1.693655195,1304,149.1793914,0.736325419,0.937455068,4.131141165,14.44875346
ID4890,4890,9,7736,582.2892385,702.7272943,0,8,8,49.5781095,1,,254.7690516,255,0,255,1969110,7.671121982,0.998273258,33.18274719,-0.501122328,-0.937142872,56.32334001,45.57263362,1.845966631,1.23590268,7722,352.0770373,0.78282423,0.924292298,4.006570623,85.56232687
ID4892,4892,0,9158,937.467473,763.7422687,0,8,8,53.98707691,1,,254.4160305,255,0,255,2332995,12.18964302,0.999270515,20.86387598,1.477110371,2.833284455,57.75213394,54.63925966,0.856893823,1.056971385,9156.5,406.204623,0.697348129,0.880940927,4.245023629,101.4570637
ID4895,4895,1,6386,709.3912567,976.6906142,0,8,8,45.07165066,1,,254.519774,255,0,255,1621800,11.05650013,0.997491369,22.99101181,6.088951021,0.706547303,57.84260906,41.11201766,2.388425771,1.406951358,6382,390.3119977,0.526432704,0.779814272,4.885775431,70.71468144
ID4865,4865,16,1830,539.1745443,319.1920399,0,9,9,24.0658438,1,,254.4386351,255,0,255,462315,11.95456265,0.994141859,21.22128466,-0.597405042,-0.193273328,30.94296909,20.6205115,1.72470354,1.500591733,1819.5,186.5514873,0.656998673,0.857243816,4.373435096,20.16066482
ID4867,4867,8,8408,973.3027599,498.3504441,0,9,9,51.7272936,1,,254.8179222,255,0,255,2141235,6.811917223,0.998730964,37.38391478,-0.411387387,-0.526796576,62.05755254,44.29245985,1.532958318,1.401086161,8406,375.2299705,0.750246903,0.920600153,4.092633232,93.14127424
ID4869,4869,14,1265,742.7927054,502.5569846,0,9,9,20.05453917,1,,253.3898974,255,0,255,321045,20.20658298,0.996289982,12.51666269,0.023875914,-0.747228174,27.44782683,15.85415754,-0.333193078,1.731269969,1263.5,144.9518696,0.755679199,0.967457887,4.077896493,14
ID4871,4871,9,7404,582.4333469,704.2202731,0,9,9,48.52194424,1,,254.7932153,255,0,255,1885215,7.259095025,0.998557747,35.07452977,0.191291863,-0.299243407,54.005003,44.73484529,-1.032514636,1.207224539,7396.5,339.820707,0.804889844,0.942529468,3.951270011,81.95567867
ID4872,4872,0,9101,937.1943254,763.4765359,0,9,9,53.81729884,1,,254.4119908,255,0,255,2316930,12.23164035,0.999192514,20.79109793,2.053200064,2.609967449,57.08227613,55.28077987,0.888367229,1.032588112,9099,409.8854818,0.680578864,0.875788055,4.297003459,100.8199446
ID4873,4873,1,6164,711.3873841,974.6827373,0,9,9,44.30055985,1,,254.5036496,255,0,255,1569015,11.24026125,0.998159924,22.62129636,4.074826278,1.447216537,55.63179949,38.88546808,2.264189122,1.430657833,6165.5,375.4564527,0.549615562,0.780443038,4.781623988,68.31578947
ID4874,4874,10,6821,1190.50904,1005.971377,0,9,9,46.59775626,1,,254.0660709,255,0,255,1734255,15.40501418,0.997061639,16.46816094,0.889048458,-0.233727931,57.27094229,39.54699027,2.338276454,1.448174486,6821.5,343.3731057,0.72703814,0.918596822,4.157443299,75.58448753
ID4875,4875,2,8062,422.773306,1030.549899,0,9,9,50.66095748,1,,254.6519851,255,0,255,2052495,9.414546133,0.998593471,27.02974395,-0.26926966,0.571341454,53.79597115,49.52516127,0.605271684,1.086235153,8063,360.262766,0.780670495,0.916875142,4.012093534,89.34072022
ID4876,4876,15,2004,966.6018495,1054.208634,0,9,9,25.29117863,1,,254.3640898,255,0,255,510000,12.7213773,0.997011191,19.96508649,0.892018168,0.305596638,31.68884012,20.94434953,0.764457887,1.513001876,2009.5,182.4908185,0.758255967,0.911544568,4.070961675,22.26592798
ID4877,4877,3,3696,721.3632814,1165.616633,0,9,9,34.28351287,1,,254.1030844,255,0,255,939165,15.09869851,0.996382885,16.79897718,-0.205563129,0.119814432,41.78844411,28.91740308,0.744004464,1.445096712,3692.5,241.6258498,0.794773868,0.943408278,3.976336616,40.91412742
ID4880,4880,4,6732,615.2519247,1240.454722,0,9,9,46.29277815,1,,254.5453195,255,0,255,1713090,10.75890337,0.690372712,19.32538916,0.098313175,8.993925206,56.12422172,45.93118131,1.283388042,1.22191984,6732.5,345.9507934,0.70689932,0.901513123,4.216248017,74.59833795
ID4881,4881,5,3182,913.3167847,1257.159376,0,9,9,31.80298199,1,,254.7593583,255,0,255,809880,7.831029217,0.695553594,26.69072525,-2.826479181,9.836741883,45.53879873,33.84895582,2.326086915,1.345353132,3177.5,240.1714882,0.69223336,0.925979892,4.260677567,35.20775623
ID4856,4856,11,4148,250.5025262,17.1678295,0,9,9,36.37382358,1,,254.4476534,255,0,255,1057230,11.85652234,0.676378244,17.31764114,0.254749475,-6.899633792,67.07856613,31.88579646,-0.225160661,2.10371305,4156.5,340.5666452,0.450332641,0.859136007,5.282484347,46.05540166
ID4858,4858,,778,823.6778351,7.360824742,0,9,9,15.71650316,1,,255,255,255,255,198390,0,0.674820144,Infinity,0.305072136,-2.510211432,23.79608598,13.67335236,-0.073890399,1.740325661,776,123.5453981,0.638878744,0.95039804,4.435021325,8.59833795
ID4859,4859,12,2528,724.8231084,188.3728148,0,9,9,28.3585953,1,,254.4952494,255,0,255,642855,11.33611495,0.996832309,22.41433948,-0.049855664,0.675251216,44.76264158,19.59255626,1.255060275,2.284675924,2526.5,239.5847534,0.553109111,0.8547023,4.766499215,27.99445983
ID4861,4861,6,7068,1059.487417,228.8364202,0,9,9,47.44898128,1,,254.4587519,255,0,255,1798260,11.73647288,0.998489851,21.66464099,-0.66394897,0.072472361,59.25904004,39.7843687,1.001898113,1.489505602,7073,346.7311593,0.73931204,0.907958922,4.122788373,78.37119114
ID4862,4862,7,4754,1247.298955,265.2354931,0,9,9,38.8984067,1,,254.6246846,255,0,255,1210995,9.776740806,0.710810272,21.64154411,3.349546471,-0.060445066,43.57345794,39.67438512,0.807213544,1.09827683,4753.5,268.6646911,0.827565115,0.973180469,3.896761668,52.67036011
ID4932,4932,1,6171,711.9425315,974.7133615,0,10,10,44.27001208,1,,254.6274955,255,0,255,1568760,9.739880715,0.997076501,26.10450338,2.204649926,0.666183005,55.2145796,41.14386839,-0.83514041,1.341988047,6157,376.2391308,0.546576673,0.773929986,4.794898139,68.22160665
ID4938,4938,10,7036,1192.008437,1006.267011,0,10,10,47.27928908,1,,254.7094845,255,0,255,1788570,8.602766903,0.997626789,29.5726815,1.903183423,-0.567352245,58.12030399,41.26444991,2.447365396,1.408483673,7022.5,355.1177242,0.699772569,0.903331618,4.237663569,77.81163435
ID4911,4911,11,3912,245.9334055,18.38999278,0,10,10,35.34862739,1,,254.4146901,255,0,255,997560,12.20448347,0.684092895,16.93564777,-0.723976197,-8.730715057,55.07440988,35.2174072,-0.185338932,1.563840562,3925.5,304.2808255,0.532789521,0.879171333,4.856541396,43.49584488
ID4943,4943,2,8135,423.012406,1030.295091,0,10,10,50.88508396,1,,254.8119238,255,0,255,2072895,6.923146228,0.999016293,36.78768634,-0.639115986,0.54652799,54.39827024,49.98756621,0.555959365,1.088236023,8134.5,367.4768723,0.75697355,0.914553938,4.074408598,90.13296399
ID4913,4913,12,2572,724.6825968,188.5028551,0,10,10,28.59333738,1,,253.9085603,255,0,255,652545,16.65033793,0.996617015,15.22361584,0.017810127,-0.395962431,43.40951168,19.66640067,1.23058915,2.20729316,2568.5,238.0588682,0.569535376,0.862057392,4.697259782,28.4598338
ID4915,4915,6,7046,1059.643964,228.8851857,0,10,10,47.40031995,1,,253.9171975,255,0,255,1793925,16.58255438,0.998957177,15.30432086,-1.085345318,0.670195362,59.22805451,40.86653257,1.016029138,1.449304621,7058.5,351.0545714,0.719735655,0.90598126,4.178480919,78.21052632
ID4916,4916,7,4708,1247.594495,265.1561515,0,10,10,38.70973765,1,,254.7835314,255,0,255,1200540,7.42726997,0.708138083,28.44245725,3.660846624,0.105738262,43.89883549,39.2631608,0.612635335,1.118066773,4707.5,268.4677733,0.820759411,0.969419275,3.912884209,52.16066482
ID4948,4948,15,2394,962.083403,1053.466026,0,10,10,27.60496092,1,,254.0413534,255,0,255,608175,15.60889663,0.996929947,16.25039871,-0.828249393,-1.101618538,39.21035004,21.37365223,0.572710803,1.834518014,2394,218.9275781,0.627672447,0.857296329,4.474437021,26.52631579
ID4917,4917,16,1810,539.7987395,318.2530592,0,10,10,24.01287902,1,,253.5950413,255,0,255,460275,18.88086241,0.997412945,13.41393093,-1.111848903,-0.157704011,31.77981808,20.41570556,-1.367533484,1.556635796,1811.5,189.4279347,0.634395588,0.857717803,4.450664474,20.07202216
ID4918,4918,8,8431,974.4447576,498.0150221,0,10,10,51.79032975,1,,254.5763114,255,0,255,2145060,10.38623508,0.998099875,24.48762387,0.863745852,-0.055916731,62.92304691,45.29209807,-1.569352227,1.389272071,8426.5,389.6147906,0.697567468,0.91255144,4.244356186,93.36842105
ID4919,4919,14,1297,742.8921191,502.4286356,0,10,10,20.33040549,1,,253.2359723,255,0,255,329460,21.14376716,0.996387611,11.95518989,-0.171507531,-0.246698613,27.7985559,16.13131855,-0.37977703,1.723266193,1298.5,152.1106105,0.705233281,0.923213651,4.2212253,14.38781163
ID4951,4951,3,3689,721.3916734,1165.519733,0,10,10,34.27654869,1,,254.2406605,255,0,255,939165,13.89630326,0.996563893,18.26407391,-0.027067781,0.296122768,41.73936469,28.493209,0.72256643,1.464888166,3691,244.1747342,0.777951392,0.951043545,4.019098972,40.89750693
ID4922,4922,9,7422,582.5768333,703.9170147,0,10,10,48.60878815,1,,254.6905757,255,0,255,1889040,8.877954643,0.997844245,28.65702343,0.211638751,-0.435209565,54.53084953,44.99285516,-1.0447219,1.211989089,7423,340.7805125,0.803229816,0.944822758,3.955350931,82.24930748
ID4955,4955,4,6821,615.6741819,1240.733302,0,10,10,46.59092475,1,,254.775594,255,0,255,1737060,7.561848634,0.690659779,27.52756412,-0.159867847,9.290138451,57.75162977,46.48207849,1.268874704,1.242449384,6819.5,346.8600763,0.712284948,0.905884697,4.200278124,75.56232687
ID4925,4925,0,8960,937.1056904,763.3659972,0,10,10,53.41209933,1,,254.5734835,255,0,255,2283015,10.42074377,0.998808572,24.41493099,0.667249611,0.166328537,55.49540472,53.54374168,-0.225834334,1.036449882,8962.5,391.5478465,0.734631173,0.904298254,4.13590215,99.30747922
ID4957,4957,5,3059,914.5500027,1256.939555,0,10,10,31.19157205,1,,254.7498365,255,0,255,779025,7.984357149,0.687716031,26.00241749,-1.444274954,6.727709014,40.4368412,32.8042157,2.432300967,1.232672092,3056.5,231.0748783,0.719331036,0.925791307,4.179655938,33.86703601
ID4896,4896,8,8796,982.7330774,504.9446593,0,11,11,52.90311592,1,,254.7680764,255,0,255,2240940,7.687226293,0.998786477,33.12162143,0.297571075,0.367607005,66.52971426,46.9911789,1.477670762,1.415791555,8792.5,441.6053812,0.566569938,0.80683643,4.709536514,97.42382271
ID4898,4898,14,1619,752.4365226,506.2455761,0,11,11,22.7081927,1,,253.426897,255,0,255,410805,19.97279921,0.99751862,12.67283967,0.252406905,-0.434948966,26.20355809,20.65278417,-0.386454797,1.268766374,1620,163.094984,0.76532107,0.943231441,4.052127455,17.9501385
ID4899,4899,9,7170,589.0571615,701.1364335,0,11,11,47.74324135,1,,254.6438547,255,0,255,1823250,9.523805314,0.998416395,26.71642887,-0.587770118,-0.792670294,53.99982341,44.57408649,1.314591238,1.211462257,7161,351.2375026,0.729426902,0.897931034,4.150630219,79.34626039
ID4903,4903,0,9145,940.620788,764.961502,0,11,11,53.95463895,1,,254.553757,255,0,255,2327385,10.65857704,0.998905249,23.86944741,-0.290021598,1.396060391,58.97818064,50.90625136,-1.220585528,1.158564598,9145.5,385.9045057,0.771716204,0.921321715,4.03530274,101.3351801
ID4905,4905,1,7054,718.2105586,983.5131983,0,11,11,47.40199876,1,,254.1340031,255,0,255,1795965,14.83611815,0.998674185,17.11805079,2.356093722,0.615939208,57.03431176,44.67023427,-0.774125744,1.276785598,7059,378.0677009,0.620603032,0.835631844,4.499849464,78.21606648
ID4907,4907,10,6728,1196.171052,1008.874167,0,11,11,46.2721455,1,,254.4315649,255,0,255,1712070,12.02702525,0.998312782,21.13712556,0.517745391,-0.576172968,56.67349722,41.48207333,2.331233881,1.366216601,6726.5,358.6046353,0.657305419,0.885531859,4.372414498,74.53185596
ID4908,4908,2,8632,432.0086447,1032.468264,0,11,11,52.37551526,1,,254.6746695,255,0,255,2195805,9.102914966,0.997833573,27.94692736,-0.01475995,-0.209430824,54.50674326,52.22329394,1.50077525,1.043724728,8618,382.6496858,0.73962849,0.909743481,4.12190631,95.49030471
ID4909,4909,15,2745,967.2035081,1058.866715,0,11,11,29.56482619,1,,253.9803708,255,0,255,698700,16.09534026,0.997808635,15.7624368,-0.2900037,1.285514501,31.2236554,30.57241143,1.138609911,1.021301688,2746,215.67851,0.741816771,0.914418914,4.115822227,30.4265928
ID4910,4910,3,5081,729.9811429,1164.943625,0,11,11,40.23783339,1,,254.6488294,255,0,255,1294380,9.457418816,0.998557328,26.9063911,-1.160583989,-0.008171687,49.54429094,38.91061819,0.299791893,1.273284601,5086.5,312.9619488,0.652598149,0.893387196,4.388155541,56.3601108
ID4912,4912,4,7208,623.523512,1238.735791,0,11,11,47.87972222,1,,254.6104167,255,0,255,1833195,9.960208502,0.686708254,20.814694,0.857497008,5.430517431,56.22712695,48.56293488,1.5446868,1.157819788,7202,347.8275147,0.748057728,0.92947022,4.09861736,79.80055402
ID4914,4914,5,2844,922.8158265,1261.284882,0,11,11,30.10098156,1,,254.9102745,255,0,255,724455,4.783305768,0.701769109,43.95242118,0.447453158,13.79545677,41.71292471,38.66625844,0.291392029,1.078793925,2846.5,225.5920758,0.702867352,0.96655348,4.228323885,31.5401662
ID4887,4887,11,4153,255.3183062,18.25932408,0,11,11,36.31251442,1,,255,255,255,255,1055445,0,0.679902673,Infinity,3.7178127,-12.82673956,59.75399727,38.23304316,-0.318588725,1.562888861,4142.5,320.1521918,0.507878025,0.883073971,4.974222651,45.90027701
ID4888,4888,17,934,840.9058667,7.087022222,0,11,11,17.27470747,1,,255,255,255,255,238680,0,0.668396856,Infinity,0.533372981,-1.695175426,30.5140612,12.97100684,-0.06193591,2.352482084,937.5,145.7235437,0.554781146,0.930983118,4.759311006,10.38781163
ID4889,4889,12,2955,730.3242763,182.5878619,0,11,11,30.66151087,1,,254.3098782,255,0,255,751740,13.25006339,0.997739224,19.17138632,-0.064571601,0.154198048,42.82972103,24.09652501,1.326959364,1.777423135,2953.5,231.9817801,0.689666429,0.926879021,4.268599302,32.72576177
ID4891,4891,6,7330,1066.009391,233.800913,0,11,11,48.27201593,1,,254.6520671,255,0,255,1866345,9.413496443,0.998541977,27.03206922,-0.534324902,0.294306225,60.63862694,40.54662659,0.928713681,1.495528285,7320.5,368.2501713,0.67836697,0.874246134,4.304003195,81.11357341
ID4893,4893,7,4704,1249.250656,267.165709,0,11,11,38.67477415,1,,254.5662343,255,0,255,1197225,10.50930922,0.708303348,20.08680789,3.75576799,0.068098595,43.05067463,40.51711189,-1.243660978,1.062530685,4699,270.7847719,0.80531694,0.961727384,3.950222104,52.06648199
ID4894,4894,16,2225,550.2826412,324.9442948,0,11,11,26.62771623,1,,254.3120504,255,0,255,565590,13.22998811,0.997602088,19.19932001,-0.925734604,-1.892339099,35.84471297,22.75646345,1.325706681,1.575144268,2227.5,209.5891879,0.637220629,0.855743373,4.440787773,24.68144044
ID4929,4929,12,3017,731.2666335,185.4342411,0,12,12,30.95853787,1,,254.5766932,255,0,255,766785,10.38266963,0.997121029,24.48404068,-0.068255274,0.611184118,44.57809106,24.43158364,1.351673087,1.82460915,3011,247.1203758,0.619588728,0.857712577,4.503531223,33.36288089
ID4961,4961,1,8123,728.2197684,985.3088256,0,12,12,50.82875359,1,,254.52836,255,0,255,2064225,10.95721439,0.997862762,23.20444468,2.767440567,-1.568659625,61.89770104,45.71547293,2.697026626,1.353977047,8116.5,407.7104688,0.613585278,0.830120174,4.52550935,89.93351801
